"old_url","redirect_target","redirect_status","mapping_status","source","old_http_status","title"
"https://sornaz.com/%d9%82%d9%85%d8%b1%d8%a7%d9%84%d9%85%d9%84%d9%88%da%a9-%d9%88%d8%b2%db%8c%d8%b1%db%8c/","/analytics/article-details?id=99","301","mapped-article","sitemap:post","200","قمرالملوک وزیری، صدای جاودانه و ماندگار آواز ایران - سُرناز"
"https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b1%d8%b6%d8%a7-%d8%b4%d8%ac%d8%b1%db%8c%d8%a7%d9%86/","/analytics/article-details?id=64","301","mapped-article","sitemap:post","200","محمدرضا شجریان، خسروی آواز ایران - سُرناز"
"https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b1%d8%b6%d8%a7-%d9%84%d8%b7%d9%81%db%8c/","/analytics/article-details?id=35","301","mapped-article","sitemap:post","200","زندگینامه و آثار استاد محمدرضا لطفی؛ قلندر موسیقی ایران - سُرناز"
"https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b5%d8%a7%d8%af%d9%82-%d8%ae%d8%a7%d9%86-%d8%b3%d9%8f%d8%b1%d9%88%d8%b1%d8%a7%d9%84%d9%85%d9%84%da%a9/","/analytics/article-details?id=104","301","mapped-article","sitemap:post","200","محمدصادق خان سُرورالملک، نوازنده سنتور دوره ناصری - سُرناز"
"https://sornaz.com/%d9%85%d8%ad%d9%85%d8%af%d8%b9%d9%84%db%8c-%d8%a7%d9%85%db%8c%d8%b1%d8%ac%d8%a7%d9%87%d8%af/","/analytics/article-details?id=92","301","mapped-article","sitemap:post","200","محمدعلی امیرجاهد، شاعر و تصنیف سُرای برجسته - سُرناز"
"https://sornaz.com/%d9%85%d8%af%d8%b1%d8%b3%d9%87-%d8%b9%d8%a7%d9%84%db%8c-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","/analytics/article-details?id=120","301","mapped-article","sitemap:post","200","مدرسه عالی موسیقی - سُرناز"
"https://sornaz.com/%d9%85%d8%af%d9%87%d8%a7%db%8c-%da%a9%d9%84%db%8c%d8%b3%d8%a7%db%8c%db%8c-%d8%af%d8%b1-%d9%82%d8%b1%d9%88%d9%86-%d9%88%d8%b3%d8%b7%db%8c/","/analytics/article-details?id=18","301","mapped-article","discovered-link","200","مدهای کلیسایی در قرون وسطی، آشنایی با مدهای 8 گانه و 12 گانه کلیسایی - سُرناز"
"https://sornaz.com/%d9%85%d8%af%d9%87%d8%a7%db%8c-%da%a9%d9%84%db%8c%d8%b3%d8%a7%db%8c%db%8c/","/analytics/article-details?id=18","301","mapped-article","sitemap:post","200","مدهای کلیسایی در قرون وسطی، آشنایی با مدهای 8 گانه و 12 گانه کلیسایی - سُرناز"
"https://sornaz.com/%d9%85%d8%b1%d8%aa%d8%b6%db%8c-%d9%86%db%8c-%d8%af%d8%a7%d9%88%d8%af/","/analytics/article-details?id=108","301","mapped-article","sitemap:post","200","مرتضی نی داود،‌تار نواز برجسته، شاگرد درویش خان و استاد قمرالملوک وزیری - سُرناز"
"https://sornaz.com/%d9%85%d9%81%d9%87%d9%88%d9%85-%da%af%d8%a7%d9%85-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d9%88-%d8%aa%d9%88%d9%86%d8%a7%d9%84%db%8c%d8%aa%d9%87-%da%86%db%8c%d8%b3%d8%aa%d8%9f/","/analytics/article-details?id=14","301","mapped-article","discovered-link","200","مفهوم گام موسیقی و تونالیته چیست؟ انواع گام ها در موسیقی - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/","/analytics/articles","301","mapped","sitemap:post","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/10/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/11/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/12/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/13/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/2/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/3/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/4/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/5/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/6/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/7/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/8/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%82%d8%a7%d9%84%d9%87-%d9%87%d8%a7/page/9/","/analytics/articles","301","mapped-pagination","discovered-link","200","مقاله ها - سُرناز"
"https://sornaz.com/%d9%85%d9%84%d9%88%d8%af%db%8c-%da%86%db%8c%d8%b3%d8%aa%d8%9f/","/analytics/article-details?id=7","301","mapped-article","discovered-link","200","ملودی چیست؟ چرا ملُودی ها ماندگار می شوند؟ 3 ویژگی اصلی ملودی ها کدامند؟ - سُرناز"
"https://sornaz.com/%d9%85%d9%84%d9%88%d8%af%db%8c/","/analytics/article-details?id=7","301","mapped-article","sitemap:post","200","ملودی چیست؟ چرا ملُودی ها ماندگار می شوند؟ 3 ویژگی اصلی ملودی ها کدامند؟ - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%aa%db%8c%d9%81-%da%86%db%8c%d8%b3%d8%aa%d8%9f/","/analytics/article-details?id=34","301","mapped-article","sitemap:post","200","موتیف چیست؟ سمفونی 5 بتهوون نمونه بارز بسط و گسترش یک موتیف - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b2%db%8c%da%a9-%db%8c%d8%a7-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%da%86%db%8c%d8%b3%d8%aa%d8%9f/","/analytics/article-details?id=1","301","mapped-article","sitemap:post","200","موزیک یا موسیقی چیست؟ هنر موسیقی چگونه به وجود آمد؟ تاریخچه تمدن های مختلف در رابطه با پیدایش موسیقی! موثرترین هنر بین هنرهای 6 گانه برای بیان احساسات و عواطف! - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b3%db%8c-%d9%85%d8%b9%d8%b1%d9%88%d9%81%db%8c/","/analytics/article-details?id=109","301","mapped-article","sitemap:post","200","موسی معروفی - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%d8%b4%da%a9%d8%a7%d9%86%db%8c%d8%a7%d9%86/","/analytics/article-details?id=88","301","mapped-article","sitemap:post","200","موسیقی اشکانیان | وضعیت موسیقی ایران در دوره حکومت اشکانیان - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86-%d8%a8%d8%a7%d8%b3%d8%aa%d8%a7%d9%86/","/analytics/article-details?id=3","301","mapped-article","sitemap:post","200","تاریخ موسیقی ایران بخش 2، موسیقی ایران باستان (پیش از اسلام) - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86-%d9%be%d8%b3-%d8%a7%d8%b2-%d8%a7%d8%b3%d9%84%d8%a7%d9%85/","/analytics/article-details?id=4","301","mapped-article","sitemap:post","200","تاریخ موسیقی ایران بخش 3، موسیقی ایران پس از اسلام - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86%db%8c/","/analytics/article-details?id=12","301","mapped-article","sitemap:post","200","موسیقی ایرانی، تقسیمات و فرم های مختلف آن، 7 دستگاه و 5 آواز و ارتباط آن ها با هم - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86%db%8c%d8%8c-%d8%aa%d9%82%d8%b3%db%8c%d9%85%d8%a7%d8%aa-%d9%88-%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d9%85%d8%ae%d8%aa%d9%84%d9%81/","/analytics/article-details?id=12","301","mapped-article","discovered-link","200","موسیقی ایرانی، تقسیمات و فرم های مختلف آن، 7 دستگاه و 5 آواز و ارتباط آن ها با هم - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d9%87-%d8%a7%db%8c/","/analytics/article-details?id=122","301","mapped-article","sitemap:post","200","ساختار موسیقی برنامه ای ایرانی چگونه است؟ - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%b3%d8%a7%d8%b3%d8%a7%d9%86%db%8c%d8%a7%d9%86/","/analytics/article-details?id=89","301","mapped-article","sitemap:post","200","موسیقی ساسانیان | وضعیت موسیقی ایران در دوره حکومت ساسانیان - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d9%87%d8%ae%d8%a7%d9%85%d9%86%d8%b4%db%8c%d8%a7%d9%86/","/analytics/article-details?id=87","301","mapped-article","sitemap:post","200","موسیقی هخامنشیان | وضعیت موسیقی ایران در دوره حکومت هخامنشیان - سُرناز"
"https://sornaz.com/%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%da%86%db%8c%d8%b3%d8%aa%d8%9f/","/analytics/article-details?id=1","301","mapped-article","discovered-link","200","موزیک یا موسیقی چیست؟ هنر موسیقی چگونه به وجود آمد؟ تاریخچه تمدن های مختلف در رابطه با پیدایش موسیقی! موثرترین هنر بین هنرهای 6 گانه برای بیان احساسات و عواطف! - سُرناز"
"https://sornaz.com/%d9%85%d9%8a%d8%b1%d8%b2%d8%a7-%d8%ad%d8%a8%db%8c%d8%a8-%d8%a7%d9%84%d9%84%d9%87-%d8%b3%d9%85%d8%a7%d8%b9-%d8%ad%d8%b6%d9%88%d8%b1/","/analytics/article-details?id=105","301","mapped-article","sitemap:post","200","ميرزا حبیب الله سماع حضور، نوازنده سنتور دوره ناصری - سُرناز"
"https://sornaz.com/%d9%85%da%a9%d8%aa%d8%a8-%d9%87%d8%a7%db%8c-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%a7%db%8c%d8%b1%d8%a7%d9%86/","/analytics/article-details?id=72","301","mapped-article","sitemap:post","200","مکتب های موسیقی ایران | بررسی مکتب اصفهان و مکتب تهران به عنوان 2 مکتب اصلی ردیف موسیقی ایران - سُرناز"
"https://sornaz.com/%d9%85%db%8c%d8%b1%d8%b2%d8%a7%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%84%d9%87/","/analytics/article-details?id=95","301","mapped-article","sitemap:post","200","میرزاعبدالله، صاحب متداول ترین روایت از ردیف موسیقی ایران - سُرناز"
"https://sornaz.com/%d9%86%d8%a7%db%8c%d8%a8-%d8%a7%d8%b3%d8%af%d8%a7%d9%84%d9%84%d9%87-%d8%ae%d8%a7%d9%86/","/analytics/article-details?id=103","301","mapped-article","sitemap:post","200","نایب اسدالله خان، نوازنده نی دوره قاجار - سُرناز"
"https://sornaz.com/%d9%87%d8%a7%d8%b1%d9%85%d9%88%d9%86%db%8c-%da%86%db%8c%d8%b3%d8%aa%d8%9f/","/analytics/article-details?id=8","301","mapped-article","discovered-link","200","هارمونی چیست؟ چرا باید برای حرفه ای شدن هارمونی یاد بگیریم؟ 2 روش مهم در هم صدایی موسیقی - سُرناز"
"https://sornaz.com/%d9%87%d8%a7%d8%b1%d9%85%d9%88%d9%86%db%8c/","/analytics/article-details?id=8","301","mapped-article","sitemap:post","200","هارمونی چیست؟ چرا باید برای حرفه ای شدن هارمونی یاد بگیریم؟ 2 روش مهم در هم صدایی موسیقی - سُرناز"
"https://sornaz.com/%d9%88%d8%b2%d9%86-%d8%ae%d9%88%d8%a7%d9%86%db%8c/","/analytics/article-details?id=11","301","mapped-article","sitemap:post","200","وزن و وزن خوانی در موسیقی به چه معناست؟ و چرا باید وزن خوانی را یاد بگیریم؟ آموزش استفاده از 2 روش مترونوم و ضرب پا برای وزن‌خوانی - سُرناز"
"https://sornaz.com/%d9%88%db%8c%da%98%da%af%db%8c-%d9%87%d8%a7%db%8c-%d8%b5%d9%88%d8%aa/","/analytics/article-details?id=19","301","mapped-article","sitemap:post","200","4 ویژگی اصلی صوت و صدای موسیقایی - سُرناز"
"https://sornaz.com/%d9%be%d8%b1%d8%af%d8%a7%d8%ae%d8%aa/","/","301","mapped","sitemap:page","200","پرداخت - سُرناز"
"https://sornaz.com/%d9%be%d8%b1%d9%88%db%8c%d8%b2-%d9%85%d8%b4%da%a9%d8%a7%d8%aa%db%8c%d8%a7%d9%86/","/analytics/article-details?id=63","301","mapped-article","sitemap:post","200","پرویز مشکاتیان، سرو آزاد موسیقی ایران | حضور در 2 گروه عارف و شیدا و کانون چاووش - سُرناز"
"https://sornaz.com/%d9%be%d8%b1%db%8c%d9%88%d8%af/","/analytics/article-details?id=43","301","mapped-article","sitemap:post","200","پریود در موسیقی چیست؟ 3 پریود پر کاربرد در موسیقی - سُرناز"
"https://sornaz.com/%d9%be%db%8c%da%af%db%8c%d8%b1%db%8c-%d8%b3%d9%81%d8%a7%d8%b1%d8%b4/","/","301","mapped","sitemap:page","200","پیگیری سفارش - سُرناز"
"https://sornaz.com/%da%86%d9%87%d8%a7%d8%b1%d9%85%d8%b6%d8%b1%d8%a7%d8%a8/","/analytics/article-details?id=46","301","mapped-article","sitemap:post","200","فرم چهارمضراب در موسیقی ایران چگونه است؟ آیا فرم های قدیمی شبیه به چهار مضراب وجود داشت؟ - سُرناز"
"https://sornaz.com/%da%a9%d8%a7%d8%af%d8%a7%d9%86%d8%b3/","/analytics/article-details?id=39","301","mapped-article","sitemap:post","200","کادانس چیست؟ کاربرد انواع کادانس ها در موسیقی - سُرناز"
"https://sornaz.com/%da%a9%db%8c%d9%87%d8%a7%d9%86-%da%a9%d9%84%d9%87%d8%b1/","/analytics/article-details?id=66","301","mapped-article","sitemap:post","200","زندگینامه کیهان کلهر، کمانچه نواز و موسیقی دان برجسته ایرانی - سُرناز"
"https://sornaz.com/%da%af%d8%a7%d9%85-%d9%85%d8%a7%da%98%d9%88%d8%b1/","/analytics/article-details?id=16","301","mapped-article","sitemap:post","200","گام ماژور، علائم سرکلید و تشخیص انواع گام، تفاوت 3 نوع متفاوت گام - سُرناز"
"https://sornaz.com/%da%af%d8%a7%d9%85-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d9%88-%d8%aa%d9%88%d9%86%d8%a7%d9%84%db%8c%d8%aa%d9%87/","/analytics/article-details?id=14","301","mapped-article","sitemap:post","200","مفهوم گام موسیقی و تونالیته چیست؟ انواع گام ها در موسیقی - سُرناز"
"https://sornaz.com/%da%af%d8%a7%d9%85-%d9%85%db%8c%d9%86%d9%88%d8%b1/","/analytics/article-details?id=17","301","mapped-article","sitemap:post","200","گام مینور، علائم سرکلید و تشخیص انواع گام، تفاوت 3 نوع متفاوت گام مینور - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%a2%d9%88%d8%a7%d8%b2-%d8%a7%d8%a8%d9%88%d8%b9%d8%b7%d8%a7/","/analytics/article-details?id=81","301","mapped-article","sitemap:post","200","گوشه های آواز ابوعطا | بررسی گوشه های ابوعطا در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%a2%d9%88%d8%a7%d8%b2-%d8%a7%d9%81%d8%b4%d8%a7%d8%b1%db%8c/","/analytics/article-details?id=83","301","mapped-article","sitemap:post","200","گوشه های آواز افشاری | بررسی گوشه های افشاری در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%a2%d9%88%d8%a7%d8%b2-%d8%a8%db%8c%d8%a7%d8%aa-%d8%a7%d8%b5%d9%81%d9%87%d8%a7%d9%86/","/analytics/article-details?id=85","301","mapped-article","sitemap:post","200","گوشه های آواز بیات اصفهان | بررسی گوشه های بیات اصفهان در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%a2%d9%88%d8%a7%d8%b2-%d8%a8%db%8c%d8%a7%d8%aa-%d8%aa%d8%b1%da%a9/","/analytics/article-details?id=82","301","mapped-article","sitemap:post","200","گوشه های آواز بیات ترک | بررسی گوشه های بیات ترک در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%a2%d9%88%d8%a7%d8%b2-%d8%af%d8%b4%d8%aa%db%8c/","/analytics/article-details?id=84","301","mapped-article","sitemap:post","200","گوشه های آواز دشتی | بررسی گوشه های دشتی در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%af%d8%b3%d8%aa%da%af%d8%a7%d9%87-%d8%b1%d8%a7%d8%b3%d8%aa-%d9%be%d9%86%d8%ac%da%af%d8%a7%d9%87/","/analytics/article-details?id=80","301","mapped-article","sitemap:post","200","گوشه های دستگاه راست پنجگاه | بررسی گوشه های راست پنجگاه در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%af%d8%b3%d8%aa%da%af%d8%a7%d9%87-%d8%b3%d9%87-%da%af%d8%a7%d9%87/","/analytics/article-details?id=76","301","mapped-article","sitemap:post","200","گوشه های دستگاه سه گاه | بررسی گوشه های سه گاه در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%af%d8%b3%d8%aa%da%af%d8%a7%d9%87-%d8%b4%d9%88%d8%b1/","/analytics/article-details?id=74","301","mapped-article","sitemap:post","200","گوشه های دستگاه شور | بررسی گوشه های شور در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%af%d8%b3%d8%aa%da%af%d8%a7%d9%87-%d9%85%d8%a7%d9%87%d9%88%d8%b1/","/analytics/article-details?id=75","301","mapped-article","sitemap:post","200","گوشه های دستگاه ماهور | بررسی گوشه های ماهور در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%af%d8%b3%d8%aa%da%af%d8%a7%d9%87-%d9%86%d9%88%d8%a7/","/analytics/article-details?id=77","301","mapped-article","sitemap:post","200","گوشه های دستگاه نوا | بررسی گوشه های نوا در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%af%d8%b3%d8%aa%da%af%d8%a7%d9%87-%d9%87%d9%85%d8%a7%db%8c%d9%88%d9%86/","/analytics/article-details?id=79","301","mapped-article","sitemap:post","200","گوشه های دستگاه همایون | بررسی گوشه های همایون در ردیف های مختلف - سُرناز"
"https://sornaz.com/%da%af%d9%88%d8%b4%d9%87-%d9%87%d8%a7%db%8c-%d8%af%d8%b3%d8%aa%da%af%d8%a7%d9%87-%da%86%d9%87%d8%a7%d8%b1%da%af%d8%a7%d9%87/","/analytics/article-details?id=78","301","mapped-article","sitemap:post","200","گوشه های دستگاه چهارگاه | بررسی گوشه های چهارگاه در ردیف های مختلف - سُرناز"
"https://sornaz.com/4-%d9%88%db%8c%da%98%da%af%db%8c-%d8%a7%d8%b5%d9%84%db%8c-%d8%b5%d8%af%d8%a7%db%8c-%d9%85%d9%88%d8%b3%db%8c%d9%82%d8%a7%db%8c%db%8c-%d9%88-%d8%b5%d9%88%d8%aa/","/analytics/article-details?id=19","301","mapped-article","discovered-link","200","4 ویژگی اصلی صوت و صدای موسیقایی - سُرناز"
"https://sornaz.com/account/","/analytics/admin-account","301","mapped","sitemap:page","200","حساب کاربری - سُرناز"
"https://sornaz.com/author/sornaz/","/users","301","mapped-author","discovered-link","200","sornaz - سُرناز"
"https://sornaz.com/author/sornaz/page/2/","/users","301","mapped-author","discovered-link","200","sornaz - سُرناز - صفحه 2 از 9"
"https://sornaz.com/author/sornaz/page/3/","/users","301","mapped-author","discovered-link","200","sornaz - سُرناز - صفحه 3 از 9"
"https://sornaz.com/author/sornaz/page/4/","/users","301","mapped-author","discovered-link","200","sornaz - سُرناز - صفحه 4 از 9"
"https://sornaz.com/author/sornaz/page/5/","/users","301","mapped-author","discovered-link","200","sornaz - سُرناز - صفحه 5 از 9"
"https://sornaz.com/author/sornaz/page/6/","/users","301","mapped-author","discovered-link","200","sornaz - سُرناز - صفحه 6 از 9"
"https://sornaz.com/author/sornaz/page/7/","/users","301","mapped-author","discovered-link","200","sornaz - سُرناز - صفحه 7 از 9"
"https://sornaz.com/author/sornaz/page/8/","/users","301","mapped-author","discovered-link","200","sornaz - سُرناز - صفحه 8 از 9"
"https://sornaz.com/author/sornaz/page/9/","/users","301","mapped-author","discovered-link","200","sornaz - سُرناز - صفحه 9 از 9"
"https://sornaz.com/author/Yasin%20Mosavi/","/users","301","mapped-author","discovered-link","404","Page Not Found - سُرناز"
"https://sornaz.com/category/%d8%aa%d8%a7%d8%b1%db%8c%d8%ae-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c/","/analytics/articles?category=%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C","301","mapped-category","sitemap:category","200","تاریخ موسیقی - سُرناز"
"https://sornaz.com/category/%d8%ae%d8%b1%db%8c%d8%af-%d8%b3%d8%a7%d8%b2/","/analytics/articles?category=%D8%AE%D8%B1%DB%8C%D8%AF-%D8%B3%D8%A7%D8%B2","301","mapped-category","sitemap:category","200","خرید ساز - سُرناز"
"https://sornaz.com/category/%d8%ae%d8%b1%db%8c%d8%af-%d8%b3%d8%a7%d8%b2/page/2/","/analytics/articles?category=%D8%AE%D8%B1%DB%8C%D8%AF-%D8%B3%D8%A7%D8%B2","301","mapped-category","discovered-link","200","خرید ساز - سُرناز"
"https://sornaz.com/category/%d8%b2%d9%86%d8%af%da%af%db%8c%d9%86%d8%a7%d9%85%d9%87-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%af%d8%a7%d9%86%d8%a7%d9%86/","/analytics/articles?category=%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86","301","mapped-category","sitemap:category","200","زندگینامه موسیقی دانان - سُرناز"
"https://sornaz.com/category/%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86/","/analytics/articles?category=%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86","301","mapped-category","discovered-link","200","زندگینامه موسیقی دانان - سُرناز"
"https://sornaz.com/category/%d8%b2%d9%86%d8%af%da%af%db%8c%d9%86%d8%a7%d9%85%d9%87-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%af%d8%a7%d9%86%d8%a7%d9%86/page/2/","/analytics/articles?category=%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86","301","mapped-category","discovered-link","200","زندگینامه موسیقی دانان - سُرناز"
"https://sornaz.com/category/%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86/page/2/","/analytics/articles?category=%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86","301","mapped-category","discovered-link","200","زندگینامه موسیقی دانان - سُرناز"
"https://sornaz.com/category/%d8%b2%d9%86%d8%af%da%af%db%8c%d9%86%d8%a7%d9%85%d9%87-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%af%d8%a7%d9%86%d8%a7%d9%86/page/3/","/analytics/articles?category=%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86","301","mapped-category","discovered-link","200","زندگینامه موسیقی دانان - سُرناز"
"https://sornaz.com/category/%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86/page/3/","/analytics/articles?category=%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86","301","mapped-category","discovered-link","200","زندگینامه موسیقی دانان - سُرناز"
"https://sornaz.com/category/%d8%b2%d9%86%d8%af%da%af%db%8c%d9%86%d8%a7%d9%85%d9%87-%d9%85%d9%88%d8%b3%db%8c%d9%82%db%8c-%d8%af%d8%a7%d9%86%d8%a7%d9%86/page/4/","/analytics/articles?category=%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%AF%D8%A7%D9%86%D8%A7%D9%86","301","mapped-category","discovered-link","200","زندگینامه موسیقی دانان - سُرناز"
